Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
1372,0#2,0#330,9383.json,5#5,0.609070897102356#0.6203206181526184,0.444944292169408#0.3719849336354288,0#0,0#0,0#0,1#1,5.99#5.99,1#1,2#2,30.0#31.0,119.31562042236328#119.0662612915039,1#1,1#1,0#2,0#1,0#6,0#6,0#0,0#0,0#0
2100,0#35#4#9#1#7,0#53#400#482#857#949,1808.json,13#10#18#18#18#14,0.0938556119799614#0.0998230054974556#0.05458665266633034#0.056385304778814316#0.04962894693017006#0.026837656274437904,0.005920158173202451#0.0077874833860730516#1.9703491333697464E-4#1.9937750980445257E-4#2.3342700434939798E-4#8.983294159805039E-4,3#3#5#5#5#4,5#3#5#5#5#4,8#6#10#10#10#8,4#3#5#5#5#4,6.68#5.6#5.96#5.96#5.96#7.23,2#1#2#2#2#2,8#8#9#9#9#5,79.0#71.0#112.0#112.0#111.0#93.0,97.64192962646484#102.79437255859375#90.16856384277344#90.16856384277344#90.21519470214844#95.43653106689453,3#3#4#4#4#4,0#0#1#1#1#1,0#5#17#0#2#8,0#1#13#0#1#2,0#48#245#4#9#133,0#66#279#0#9#148,0#1#1#0#1#0,0#1#1#0#1#0,0#1#1#0#1#0
2100,0,0,3173.json,4,0.5912564992904663,0.15399357489893045,1,1,2,2,4.0,0,1,36.0,121.52926635742188,2,1,0,0,0,0,0,0,0
131,0,0,12148.json,11,0.00314147537574172,4.0445188680426035E-4,0,0,0,1,5.73,0,7,81.0,100.41522979736328,2,3,0,0,0,0,0,0,0
2100,0#4#1#2,0#375#1232#1804,8087.json,8#5#11#11,0.1727219969034195#0.7605378031730652#0.8067196607589722#0.8160876035690308,0.002519626156923664#0.2132285017593908#0.06783484142707381#0.05675544639507519,2#0#3#3,2#0#3#3,4#0#6#6,3#1#3#3,5.33#3.92#7.44#7.44,1#0#2#2,3#3#3#4,65.0#39.0#64.0#65.0,106.59500885009766#117.95133209228516#101.61866760253906#101.53804016113281,2#2#2#2,2#2#2#2,0#11#10#4,0#4#10#2,0#152#220#16,0#127#141#10,0#0#0#0,0#0#0#0,0#0#0#0
2100,0,0,6552.json,15,0.17607364058494568,0.021750065058800738,2,3,5,4,4.95,1,3,73.0,95.4841537475586,2,1,0,0,0,0,0,0,0
1644,0,0,8885.json,3,0.044313739985227585,0.5696367186724499,0,0,0,1,3.77,0,0,22.0,129.57785034179688,0,0,0,0,0,0,0,0,0
2100,0#19#3,0#216#1417,4743.json,8#17#3,0.12065524607896805#0.13679566979408264#0.2992793619632721,0.06092894886712556#3.1690672081472794E-5#0.6999846451414017,1#5#0,2#5#0,3#10#0,3#5#1,5.66#9.17#3.77,2#4#0,2#5#1,51.0#107.0#20.0,108.12974548339844#90.92499542236328#130.18594360351562,1#1#1,0#4#0,0#17#20,0#14#2,0#519#661,0#433#590,0#0#0,0#0#0,0#0#0
1479,0#7,0#1095,9748.json,3#3,0.25464218854904175#0.4299330413341522,0.37744110307842615#0.6133865021922249,0#0,0#0,0#0,1#1,3.77#3.77,0#0,2#1,24.0#20.0,128.83535766601562#130.18594360351562,1#1,0#0,0#2,0#1,0#27,0#27,0#0,0#0,0#0
863,0#89,0#14,6250.json,4#4,0.0#0.0,0.001164939605978842#7.32342123163098E-4,0#0,0#0,0#0,1#1,4.0#4.0,0#0,2#2,60.0#62.0,118.65235900878906#118.4358901977539,1#1,1#1,0#4,0#2,0#12,0#12,0#0,0#0,0#0
